ip_proto,tp_src,tp_dst,packet_count,byte_count,duration_sec,packet_count_per_sec,byte_count_per_sec,packet_size_avg,flow_duration,label
6,56272,530,0,0,15,0.0,0.0,0.0,15.502,2
6,56272,64118,0,0,0,0.0,0.0,0.0,0.026,2
6,56272,27321,0,0,5,0.0,0.0,0.0,5.274,2
6,56272,45150,0,0,0,0.0,0.0,0.0,0.398,2
6,56272,27240,0,0,0,0.0,0.0,0.0,0.434,2
6,56272,50867,0,0,10,0.0,0.0,0.0,10.612,2
6,56272,4472,0,0,15,0.0,0.0,0.0,15.101,2
6,56272,62591,0,0,10,0.0,0.0,0.0,10.545,2
6,56272,26238,0,0,20,0.0,0.0,0.0,20.335,2
6,56272,35045,0,0,10,0.0,0.0,0.0,10.315,2
6,56272,53197,0,0,4,0.0,0.0,0.0,4.992,2
6,56272,43978,0,0,4,0.0,0.0,0.0,4.871,2
6,56272,159,0,0,0,0.0,0.0,0.0,0.18,2
1,0,0,8529442,1023533040,57,147932.0696516549,17751848.358198587,120.0,57.657829165,0
6,56272,20016,0,0,0,0.0,0.0,0.0,0.604,2
6,56272,21911,0,0,5,0.0,0.0,0.0,5.374,2
6,56272,40248,0,0,0,0.0,0.0,0.0,0.388,2
6,56272,60475,0,0,5,0.0,0.0,0.0,5.091,2
6,56272,39957,0,0,5,0.0,0.0,0.0,5.66,2
6,56272,13882,0,0,0,0.0,0.0,0.0,0.376,2
6,56272,12995,0,0,0,0.0,0.0,0.0,0.549,2
6,56272,45150,0,0,10,0.0,0.0,0.0,10.377,2
6,56272,7418,0,0,0,0.0,0.0,0.0,0.087,2
6,56272,58541,0,0,5,0.0,0.0,0.0,5.632,2
6,56274,42318,0,0,3,0.0,0.0,0.0,3.216,2
6,56272,15360,0,0,10,0.0,0.0,0.0,10.325,2
6,56272,40898,0,0,15,0.0,0.0,0.0,15.298,2
6,56274,43042,0,0,4,0.0,0.0,0.0,4.892,2
6,56272,57867,0,0,5,0.0,0.0,0.0,5.009,2
6,56272,39280,0,0,5,0.0,0.0,0.0,5.166,2
6,56272,63635,0,0,0,0.0,0.0,0.0,0.164,2
6,56272,64595,0,0,10,0.0,0.0,0.0,10.372,2
6,56272,28472,0,0,15,0.0,0.0,0.0,15.163,2
6,56272,44403,0,0,5,0.0,0.0,0.0,5.512,2
6,56272,16480,1,58,10,0.0945,5.4789,58.0,10.586,2
6,56272,50656,0,0,10,0.0,0.0,0.0,10.606,2
6,56272,55367,0,0,5,0.0,0.0,0.0,5.162,2
6,56272,13816,0,0,15,0.0,0.0,0.0,15.419,2
6,56272,26131,0,0,5,0.0,0.0,0.0,5.316,2
6,56272,17343,0,0,20,0.0,0.0,0.0,20.658,2
6,56272,48460,0,0,0,0.0,0.0,0.0,0.46,2
6,56272,56588,0,0,5,0.0,0.0,0.0,5.66,2
6,56272,20769,0,0,5,0.0,0.0,0.0,5.472,2
6,56272,18670,0,0,0,0.0,0.0,0.0,0.343,2
